User Rating Count,Price,Age Rating,Size,Average User Rating,game_age,last_update,maintaning_period,dev_freq,dev_avg,genre_Action,genre_Adventure,genre_Board,genre_Card,genre_Casual,genre_Education,genre_Family,genre_Puzzle,genre_Role Playing,genre_Simulation,genre_Sports,genre_infrequent,langs_count,lang_DE,lang_ES,lang_FR,lang_IT,lang_JA,lang_KO,lang_NL,lang_PT,lang_RU,lang_TR,lang_ZH,lang_infrequent,purchases_count,lowest_purchase,highest_purchase,average_purchase,Description_PCA_0,Description_PCA_1,Subtitle_PCA_0,Subtitle_PCA_1,Name_PCA_0,Name_PCA_1,Icon1,Icon2,Icon3,Icon4,excitement_score,attractive_score,name_sia,sub_sia,lowest_review,highest_review,average_review
84,0.0,4.0,29378560,4.5,3186,1983,-1203,5,4.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.20235309963025122,-0.1598321480958122,-0.017837400283634532,-0.02698814809755365,-0.0442940451288182,-0.10848431876973336,0.03967628999771708,0.26551031269088693,-0.08470877062931267,0.009351922538628389,0.222,0.0,0.0,0.0,0.0,0.9711,0.693775
1854,0.0,4.0,120340480,4.5,3855,1567,-2288,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,3.99,1.4900000000000002,-0.17337078462934014,-0.15363044952053867,-0.017837400283634532,-0.02698814809755365,0.4681716994588628,0.10569679257811909,0.005729110258059665,0.015929479955472645,0.2486114481131331,0.10835261963331828,0.116,0.0,0.0,0.0,0.2953,0.9798,0.8057444444444445
139,0.0,12.0,99689472,4.5,3665,2742,-923,4,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6,0.99,24.99,9.823333333333332,-0.19644660021147742,-0.2281384710602659,-0.017837400283634532,-0.02698814809755365,-0.032542046182269406,-0.07210442114214818,-0.12605533463066296,-0.02602589186963507,-0.08312740977544064,0.053088817533262604,0.288,0.0031847133757961785,0.0,0.0,0.2023,0.9871,0.79006
12485,4.99,4.0,191455232,4.5,4582,2189,-2393,13,4.346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0.0,0.0,0.0,-0.21980052408624065,-0.15100889878247417,-0.017837400283634532,-0.02698814809755365,-0.033604272041726176,0.0022186900640790972,-0.12240040148649312,-0.03467109052948413,-0.053154185945203,-0.030670474277274505,0.20199999999999999,0.0,0.0,0.0,-0.171,0.9969,0.8257875
15,0.0,4.0,15704064,3.5,2486,1682,-804,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,19.0,1,1.99,1.99,1.99,-0.22217516439919702,-0.16365564675829888,-0.0257127491330249,-0.03681455785493967,0.011793926030873406,-0.04786058823808974,0.7039529594809031,-0.16538668267340642,-0.055393455188959405,0.018326862934598672,0.382,0.010309278350515464,0.73,0.8440000000000001,0.2266,0.7269,0.47675
14,0.0,4.0,260954112,2.0,3603,1415,-2188,1,4.128473804100228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2,9.99,19.99,14.989999999999998,-0.22687951744487977,-0.14785214000981373,-0.020784475632792856,-0.0324118176499937,0.5056462797634037,0.03896118220006233,-0.1014212003785126,0.003576779405517279,0.0010531799140648826,-0.027751063796248594,0.29100000000000004,0.0,0.592,0.0,-0.4653,0.9526,0.1967416666666666
12,0.0,4.0,37957632,3.5,3066,1791,-1275,2,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,1,0.0,0.0,0.0,-0.21728233671050923,-0.16749572197816198,-0.017837400283634532,-0.02698814809755365,-0.021367986272929403,-0.04032329756865909,-0.07593395306950819,-0.012186185341982264,0.007305330436090621,0.07719044950768879,0.48700000000000004,0.0,0.73,0.0,0.0,0.2815,0.16126666666666667
5,0.99,4.0,8415232,3.5,2732,2665,-67,1,4.128473804100228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.99,24.99,24.99,-0.22936809490052518,-0.1398113802534402,-0.017837400283634532,-0.02698814809755365,-0.022572431265361247,-0.04287668117971717,0.1788578623108651,-0.09223764683177293,0.19889171892028537,0.022512190667281197,0.103,0.0,0.0,0.0,0.7506,0.9892,0.8434666666666666
186,0.0,4.0,133128192,4.0,3123,2970,-153,5,3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.20200334203540046,-0.1875722945673028,-0.017837400283634532,-0.02698814809755365,-0.027205404128439338,-0.03751556952907383,-0.11389055948286324,-0.013770003410396492,0.01823480630753247,-0.11530724795086165,0.21600000000000003,0.0,0.0,0.0,-0.3182,0.9186,0.4152625
60,0.0,4.0,3892224,4.5,4649,2041,-2608,1,4.128473804100228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.22970102749590543,-0.1552142416043721,1.4238436116668907,0.101149109846696,-0.02501733677445248,-0.06452101522279502,-0.10475114450507608,-0.023632035979137007,0.06759743952989973,0.060997645731543426,0.11,0.0,0.0,0.0,-0.7689,0.9313,0.451025
5113,0.0,9.0,8201413,4.0,4511,3670,-841,3,4.333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.11837586480527766,-0.17517255510202365,-0.017837400283634532,-0.02698814809755365,-0.02108774755221669,-0.03973723949020805,0.07752932296633236,0.3259337671298846,-0.12578430222136733,0.05904839888412396,0.341,0.0,0.0,0.0,-0.7805,0.946,0.19393333333333332
15079,0.0,4.0,181442560,4.5,2571,1483,-1088,14,4.464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10,0.99,6.99,2.6900000000000004,-0.2257494831012155,-0.15013938782868072,-0.040648622183644165,1.2802158707386861,-0.43743542992511514,1.0506801130751795,-0.10838141147362859,-0.037564629429047126,0.029322548025192047,-0.06413195375455147,0.145,0.0,0.0,0.0,-0.6628,0.9698,0.54401
137,0.0,12.0,89791488,3.0,1830,1715,-115,4,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10,0.99,10.99,2.59,-0.21695757116602454,-0.15789812426809618,-0.017837400283634532,-0.02698814809755365,-0.03993837254827322,-0.03967929522092261,-0.07864645985114165,-8.459647718662462e-05,0.038162681124316845,-0.011662611232991095,0.345,0.0,0.0,0.0,-0.1421,0.9517,0.6856142857142856
190394,0.0,4.0,21552128,3.5,5390,2157,-3233,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,1,0.0,0.0,0.0,-0.10548377633474271,-0.19017902506389336,-0.017837400283634532,-0.02698814809755365,-0.017215373588552758,-0.048512136641159366,0.27470879768273593,-0.11257731671686504,0.15223398012322842,0.07750165708004891,0.26,0.0,0.0,0.0,0.0521,0.9787,0.69762
42,0.0,12.0,99473408,4.0,2146,2115,-31,1,4.128473804100228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.99,4.99,2.2122222222222225,-0.21420395196649225,-0.2785930696402195,-0.022610417783530862,0.09930796411872986,0.014224860141341547,-0.11516749978404522,-0.10891315259594132,-0.04148010458421265,-0.047495778716548365,0.0031077366825733323,0.42000000000000004,0.0034602076124567475,0.342,0.583,0.4404,0.9578,0.7868777777777778
18211,0.0,4.0,68914176,4.5,3962,1447,-2515,5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,4.99,2.0900000000000003,-0.2364291161243516,-0.16402054692148782,-0.038747513226291705,-0.033168197258477146,0.018173283050385534,-0.05907106359461205,-0.0011955376935635417,0.12237351057896362,0.023879115733064872,-0.13648297890262956,0.455,0.0,0.455,0.0,0.3129,0.9881,0.6780428571428571
34,0.0,4.0,64036864,3.5,3113,2616,-497,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6,2.99,99.99,31.323333333333338,-0.16659047887701972,-0.17103531981591522,-0.017837400283634532,-0.02698814809755365,-0.040906124840110955,-0.04513655127708433,-0.12362374762953046,-0.050606497304231876,-0.07529230752779706,0.14106042433997407,0.207,0.0,0.0,0.0,-0.079,0.9934,0.67775
112,0.0,9.0,80496640,4.5,3722,1955,-1767,2,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,0.99,19.99,6.6899999999999995,-0.17319091285171795,-0.21473883356863419,-0.017837400283634532,-0.02698814809755365,-0.021675416187981203,-0.04929906536736843,-0.12458205322001398,-0.0455848401848226,-0.05773201693585205,0.040841161098094304,0.393,0.0,0.706,0.0,0.4404,0.9343,0.723575
159,0.0,4.0,9696256,4.0,3276,1773,-1503,2,4.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.23945259484622514,-0.13655508594347496,-0.02090410277983189,-0.033173743826299965,0.2800363321422836,0.05215962239848664,0.5414828195705793,-0.26514838978793587,0.00952463634668251,0.012068581638356252,0.238,0.0,0.643,0.0,0.0,0.875,0.5142111111111111
10,0.0,9.0,73101312,5.0,2421,1777,-644,4,4.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.22173519972773859,-0.1409189431948182,-0.0570229333828746,0.23621428511477946,0.04200896800052413,-0.08240957883055229,0.011880022057779903,-0.04090963192039753,0.13436991595977663,-0.04711329874944165,0.321,0.0,0.718,0.718,0.4019,0.9594,0.7649333333333334
13,0.0,4.0,214834176,3.0,2295,2295,0,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.99,4.99,4.99,-0.19416467153142566,-0.13637561461391545,-0.017837400283634532,-0.02698814809755365,-0.021743124038470195,-0.03998743554644115,-0.11060314940319804,-0.03691788945257931,0.04834745549399941,-0.09677410935231842,0.38,0.0,0.0,0.0,-0.0772,0.9515,0.50804
16,4.99,12.0,219542528,4.0,2778,2190,-588,19,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.2598563686048109,-0.19323629444819163,-0.017837400283634532,-0.02698814809755365,-0.026191673529944903,-0.050184531162781,-0.07623230852038464,-0.08505713287088433,-0.07053805483063454,-0.015279429624080144,0.20400000000000001,0.0,0.444,0.0,-0.3008,0.9828,0.2909555555555556
129759,0.0,4.0,105713664,4.0,4742,3550,-1192,2,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.99,49.99,14.59,-0.17649412136432252,-0.1699928741817766,-0.017837400283634532,-0.02698814809755365,-0.0374086282127224,0.062838297928747,-0.08268651454626212,-0.041439983328904514,0.004727508260830297,0.0007315659526293648,0.209,0.0,0.0,0.0,0.9454,0.9988,0.9666249999999998
146,0.0,4.0,86966272,3.5,2569,2536,-33,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.99,49.99,17.389999999999997,-0.2141829724496612,-0.1534232514929526,-0.017837400283634532,-0.02698814809755365,-0.3887574057989424,0.8678826099350997,0.775624054666246,-0.3414733896781489,0.019649384165117266,0.009732996292233726,0.30600000000000005,0.0,0.375,0.0,-0.2023,0.981,0.4602199999999999
25446,0.0,9.0,170572800,4.5,3164,1630,-1534,1,4.128473804100228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,10,0.99,19.99,7.789999999999999,-0.21473767297069093,-0.18280925048272675,-0.007747500861520678,-0.02327737357031955,-0.019002818475823167,-0.06541693037106747,-0.12144130598535183,-0.03407926707897618,0.050728719366253894,-0.052567182335098606,0.279,0.008064516129032258,0.0,0.0,0.1346,0.9925,0.8338
13,0.0,4.0,73306112,3.0,3662,2141,-1521,1,4.128473804100228,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.99,3.99,2.49,-0.137365349640193,-0.1716322773198212,-0.017837400283634532,-0.02698814809755365,-0.02081099130371455,-0.039159945687892814,-0.10558018557152588,-0.0266643289261049,-0.03233327424733637,0.28107415169178357,0.266,0.0,0.0,0.0,-0.5574,0.9873,0.5125166666666666
575,0.0,12.0,31687274,4.0,4480,3763,-717,3,3.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.99,0.99,0.99,-0.23373500966681304,-0.15017152032204623,-0.017837400283634532,-0.02698814809755365,-0.019003884827646544,-0.05002432434649868,-0.13632469060927924,-0.06683247559847344,-0.06368673446754505,-0.08053278715722584,0.305,0.014492753623188406,0.0,0.0,0.9022,0.9756,0.9437
25,0.0,12.0,189430784,4.0,4107,2183,-1924,4,4.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.2143078463449286,-0.149927585413858,-0.017837400283634532,-0.02698814809755365,-0.04078212366216351,-0.0794838043718706,-0.08278807238419339,0.04621108452521372,-0.09632937204234697,-0.1001959196614007,0.249,0.017241379310344827,0.0,0.0,0.296,0.9886,0.70046
74,0.0,4.0,191050752,2.5,2619,1401,-1218,2,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,6,1.99,89.99,29.49,-0.13455437673991275,-0.2200718805939752,-0.017837400283634532,-0.02698814809755365,-0.04094554196134652,-0.08942366359432742,-0.1476434679248781,-0.04489127578779986,0.003147050999341652,-0.11020508521506811,0.259,0.0,0.0,0.0,-0.8701,0.974,0.47170625
7,0.0,4.0,8237056,4.5,2923,2921,-2,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.2326363458458178,-0.15285970755881156,-0.017837400283634532,-0.02698814809755365,-0.003048260056608212,-0.03479939252177753,0.5939855034742427,-0.25553845902231165,-0.01751822072054895,-0.035277526429862344,0.2,0.0,0.0,0.0,-0.4215,0.9775,0.3382666666666667
45,0.0,4.0,8578048,4.5,2872,2500,-372,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.99,4.99,2.49,-0.22286393843537247,-0.16800836080829373,-0.017837400283634532,-0.02698814809755365,-0.024034694638089618,-0.04734120012227315,-0.035996473067655306,0.024528168787850885,-0.051559595551060246,-0.013842845017899601,0.19599999999999998,0.0,0.0,0.0,0.7503,0.9959,0.9045666666666667
7,0.0,9.0,71773184,4.5,2660,2136,-524,1,4.128473804100228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.23590276947544855,-0.14378423715105126,-0.011215747196460514,-0.02606229138275394,-0.021422087831304358,-0.04067183289673442,-0.16584830745498977,-0.01771032898598944,-0.10226693478754269,-0.038681404654673276,0.191,0.0,0.0,0.0,0.8658,0.8658,0.8658
417,0.0,9.0,1069036544,4.5,2254,1688,-566,2,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.99,99.99,22.890000000000004,-0.18270546340831195,-0.19204361156057834,-0.02744229407557282,-0.054235368319159614,-0.02081099130371757,-0.03915994568788938,-0.09020197145613651,-0.020192350099655643,0.14144910107428357,-0.09529022276232016,0.25,0.0,0.0,0.677,-0.409,0.9874,0.812011111111111
78,0.0,4.0,8570880,4.5,3246,2025,-1221,7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.2170841291201729,-0.13513029110210692,-0.021162598035269844,-0.03158958458103045,0.01571355361374643,-0.038820711749721994,0.5135332502240296,0.7610661653152071,-0.05066874248422179,0.031763043372821514,0.122,0.0,0.0,0.0,-0.5994,0.9153,0.3689
271,0.0,12.0,89993216,3.5,4352,1590,-2762,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.21942295893856462,-0.15043449971784206,-0.017837400283634532,-0.02698814809755365,-0.02081099130371531,-0.0391599456878916,0.0006064916752907952,-0.05095276181932775,-0.14157413136674732,0.0046798543726191775,0.383,0.0,0.0,0.0,0.5106,0.9819,0.783357142857143
15,0.0,4.0,3866624,2.5,4768,3125,-1643,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1,0.0,0.0,0.0,-0.19984310235447766,-0.14663061655681456,-0.017837400283634532,-0.02698814809755365,-0.03282466159899852,-0.06919333624818311,0.17976307868929048,-0.08844834103175357,0.06185085140130821,0.18988951841486149,0.137,0.0,0.0,0.0,0.5267,0.5267,0.5267
5,0.0,4.0,79371264,4.0,1895,1756,-139,3,3.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.99,2.99,2.99,-0.21536114952550742,-0.16296258965287863,-0.01889439061965537,-0.028898066194599756,-0.021965740871126762,-0.04426187140714988,-0.10522747427112256,-0.053006623023387954,-0.054415536745082364,0.12386968345601485,0.273,0.0,0.0,0.0,-0.3818,0.9824,0.5243666666666668
37,0.0,4.0,170208256,5.0,2207,2207,0,11,4.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.99,9.99,4.590000000000001,-0.174358988526337,-0.17463976760457228,-0.017837400283634532,-0.02698814809755365,-0.09197139975158748,0.10103575474243329,0.035643208013368274,-0.056630894684256965,-0.12738548646256906,0.07592068097830248,0.212,0.0,0.0,0.0,0.2955,0.9894,0.79761
13,0.0,12.0,406896640,4.0,2353,2178,-175,1,4.128473804100228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.99,4.99,2.6566666666666667,-0.216974325447416,-0.15082239373685055,-0.017837400283634532,-0.02698814809755365,-0.023961169982176313,-0.03468583012535336,-0.09677235950643379,-0.008338691389973138,0.046670076354933504,-0.045604356172195167,0.143,0.0,0.0,0.0,0.7506,0.9146,0.85455
5,0.0,4.0,27351040,5.0,2011,1784,-227,1,4.128473804100228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.99,2.99,1.99,-0.2180027617014992,-0.13941006251946325,-0.017837400283634532,-0.02698814809755365,-0.020810991303714436,-0.03915994568788814,0.07465101796661272,0.009137595893364273,0.18588246323103064,0.12675039351118197,0.20400000000000001,0.0,0.0,0.0,0.8313,0.8313,0.8313
376,0.0,4.0,36588544,4.5,3153,1997,-1156,2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.99,2.99,1.4900000000000002,-0.22468626568514175,-0.14483619565004868,-0.017837400283634532,-0.02698814809755365,-0.021868113428317747,-0.04336441613127416,-0.045922369939827845,-0.02489401819639656,-0.06869465897148111,0.1483123082357663,0.45399999999999996,0.0,0.75,0.0,0.5719,0.9664,0.7772375
18279,4.99,9.0,65495040,4.5,4721,1880,-2841,4,4.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.99,5.99,2.4344444444444444,-0.1209054514979191,-0.20682103132520327,-0.017837400283634532,-0.02698814809755365,-0.02139314503221564,-0.04032977006723975,0.024694636175438746,-0.11101822716684731,-0.1712724301611822,0.12196106264548238,0.343,0.0,0.0,0.0,0.6908,0.9884,0.85765
81,0.0,9.0,44867584,4.5,2946,2739,-207,2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99,0.99,0.99,-0.20244215079646416,-0.14993346848094546,-0.017837400283634532,-0.02698814809755365,-0.021588623053098614,-0.04077740274405884,-0.10588788464915516,-0.029738415322252385,0.15396663439230604,-0.15722039533737797,0.287,0.014285714285714285,0.0,0.0,-0.4588,0.9823,0.35895000000000005
655,0.99,4.0,6219776,4.5,3157,2605,-552,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,-0.10024034902045151,-0.20821264080920573,-0.017837400283634532,-0.02698814809755365,0.5065294712466312,0.09656285048648261,0.009203397517838536,0.016785953342385963,0.2564616994589985,0.08879968106044972,0.356,0.018604651162790697,0.0,0.0,0.0,0.9313,0.5197625
1141,0.0,12.0,819206144,4.0,2667,1385,-1282,1,4.128473804100228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,10,0.99,24.99,6.19,-0.17561164315436675,-0.17860643103402585,-0.02604540992851039,-0.024090166399884785,0.013678411154345415,-0.10282986000322747,-0.07951190644257483,-0.03130213465428885,0.026982444104712046,-0.044273666260964184,0.243,0.0,0.0,0.0,-0.2254,0.9878,0.7668363636363636
1745,0.0,9.0,170352640,4.5,3312,2819,-493,2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.99,99.99,21.878888888888888,-0.22153139221899806,-0.1693588151246034,-0.017837400283634532,-0.02698814809755365,-0.005628822010776126,-0.03548006605285505,-0.05777576019516873,0.15519179777221093,-0.15626146332223434,-0.030925721086561695,0.276,0.0,0.0,0.0,-0.0335,0.9722,0.5395
200,0.0,12.0,138190848,4.0,2729,1372,-1357,2,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,32.0,10,4.99,99.99,32.489999999999995,-0.190543437674368,-0.20348397280485905,-0.017837400283634532,-0.02698814809755365,0.14716969792988505,0.009252472739748134,-0.15199947296570798,-0.05407517922095458,-0.05291596512829425,-0.00874893391895889,0.331,0.0,0.643,0.0,-0.9217,0.9678,0.32552
21,0.0,4.0,35332096,3.0,3528,3296,-232,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.136588697112265,-0.16657639761828197,-0.017837400283634532,-0.02698814809755365,0.5915835114157146,0.284090283682491,-0.06496471695936784,-0.0006158217933044831,-0.04104067650097269,0.0517451447374525,0.403,0.0,0.0,0.0,-0.3182,0.9974,0.45667500000000005
