User Rating Count,Price,Age Rating,Size,game_age,last_update,maintaning_period,purchases_count,lowest_purchase,highest_purchase,average_purchase,name_word_count,name_sia,sub_word_count,sub_sia,desc_word_count,excitement_score,attractive_score,icon_objects,Icon1,Icon2,Icon3,Icon4,Icon5,Icon6,Icon7,Icon8,dev_freq,dev_avg,lowest_review,highest_review,average_review
187,0,4,59492352,2587,2587,0,7,0.99,4.99,2.275714286,9,0,1,0,209,0.196,0,1056,0.031686227,-0.092786594,-0.073400655,-0.069315661,-0.181098538,-0.124154834,-0.022784926,-0.075303584,64,1.597669513,-0.2755,0.9584,0.770414286
90386,0,9,43073536,5149,2454,2695,10,0.99,4.99,1.39,2,0,1,0,331,0.311,0,1603,0.122871008,0.04618991,0.16709491,-0.002127071,0.052046035,-0.0683668,0.342291363,0.006107642,2,1.494331838,0.8706,0.9962,0.9429
8,0,4,44268544,2134,1987,147,1,0.99,0.99,0.99,5,0,3,0,81,0.266,0,3773,-0.141998098,-0.019999769,-0.166740761,-0.074426727,0.057483189,-0.095565655,-0.010175147,0.016524805,4,1.572005444,0.5106,0.5106,0.5106
7,0,4,22876160,2777,2670,107,1,1.99,1.99,1.99,13,0.248,1,0,114,0.285,0,664,-0.140753425,-0.07703025,0.322446308,0.165068208,-0.1108021,0.076653909,-0.082777305,-0.059765841,2,1.494331838,-0.25,0.8625,0.7437
125,0.99,4,64333824,5404,1691,3713,1,0,0,0,1,0,1,0,129,0.208,0,85,-0.228512114,0.32874967,0.30268132,0.152673499,0.287650596,0.214750316,-0.294801201,-0.260018246,1,1.504654456,0.3263,0.936,0.920433333
822,0,12,777995264,2460,1391,1069,10,2.99,49.99,12.99,2,0,5,0.437,212,0.267,0.012448133,1052,-0.22563267,0.106943487,-0.109207455,-0.007935175,0.137206827,-0.045927736,0.071792184,0.043236102,1,1.504654456,-0.8876,0.9671,0.65935
19,0,4,4449280,4481,2721,1760,1,0,0,0,3,0,1,0,212,0.214,0,177,0.543800007,-0.121415457,0.027808598,0.074083936,0.004519753,-0.024512122,-0.035260751,0.019346614,1,1.504654456,0.121,0.6705,0.37798
77,0,4,64882688,2088,2007,81,6,0.99,24.99,7.656666667,2,0,4,0.545,246,0.269,0.003571429,969,-0.162878367,-0.129451817,0.063268463,-0.056028379,-0.08140138,-0.005302519,0.030139442,-0.018308586,64,1.597669513,0.7351,0.9929,0.9579875
283035,0,4,443974656,2515,1390,1125,10,1.99,19.99,8.39,5,0,4,0,157,0.254,0,3062,-0.187237765,-0.171848548,-0.128288242,0.009601388,-0.161637073,0.013598774,0.04546132,-0.106522577,2,1.638857086,-0.8358,0.996,0.97348
31157,0,12,74456064,3763,1398,2365,1,1.99,1.99,1.99,1,0,3,0,274,0.267,0,1424,0.240146715,0.027857848,-0.171449774,-0.125929724,0.090179133,0.046421587,0.015104512,0.052843225,2,1.638857086,-0.9168,0.991,0.949925
1096,0,4,70583296,4820,2431,2389,1,0,0,0,8,0.608,1,0,60,0.387,0,164,-0.194723565,0.056896867,-0.126811451,0.057574603,0.104921594,-0.029346929,0.011249845,0.039528788,1,1.504654456,-0.9606,0.7447,0.335466667
122,3.99,9,202467328,3861,2750,1111,5,0.99,4.99,2.99,1,0,1,0,428,0.198,0.001834862,3110,-0.19736938,0.096648903,-0.132449998,0.002528303,-0.058963215,-0.049710944,-0.05755897,0.070334688,3,1.544320089,0.4404,0.8481,0.648185714
670,0,9,239529984,2227,1392,835,10,0.99,49.99,10.69,5,0,5,0.512,227,0.164,0.003521127,460,-0.236730231,-0.006784506,0.048270078,0.137115852,0.088955858,0.021083741,-0.002915141,-0.230271754,1,1.504654456,0,0.9808,0.71715
37,1.99,12,187884544,2603,2603,0,8,0.99,4.99,2.615,4,0.745,1,0,208,0.379,0,2726,-0.229545517,-0.225670633,-0.091778117,-0.007555305,-0.052475506,-0.014402763,0.034589401,0.063024154,2,1.494331838,-0.6381,0.9674,0.27035
150,0,4,100792320,3615,2504,1111,5,0.99,7.99,3.79,5,0,1,0,206,0.194,0,1011,0.651915089,0.180336357,-0.004411799,0.043183033,0.051504073,0.083543283,0.029809803,0.009511738,2,1.638857086,-0.296,0.9708,0.4819625
27,0,4,45083648,2304,2304,0,5,1.99,3.99,2.39,6,0.565,1,0,140,0.353,0.012345679,403,0.511760307,-0.149159737,0.096873014,-0.075450342,-0.098213041,-0.20618726,-0.129777869,-0.11041001,1,1.504654456,-0.1531,0.9273,0.61818
3411,0,12,327197696,2372,1460,912,10,0.99,99.99,27.59,3,0,1,0,177,0.208,0,701,-0.196324387,0.033643263,0.261751464,0.130901138,-0.223712648,0.049484501,-0.051241865,-0.197891066,1,1.504654456,0.7351,0.997,0.977623077
27,2.99,12,318895104,2866,1445,1421,6,1.99,1.99,1.99,3,0.565,1,0,252,0.196,0,2844,0.246952055,0.062423532,-0.146843887,0.20806489,0.020625896,-0.12429781,-0.050003259,0.224082765,19,1.252162728,-0.7783,0.8271,0.192871429
3486,0,12,41218048,4260,3383,877,1,4.99,4.99,4.99,3,0,1,0,138,0.295,0,2118,-0.291483724,-0.085726384,-0.064483596,-0.023633768,-0.144508318,0.014909276,-0.009359749,-0.104070252,3,1.444509137,0.8591,0.9699,0.90988
22,0,4,306273280,1997,1753,244,1,0,0,0,1,0,4,0,99,0.09,0,1652,-0.203078183,0.065512263,0.098201023,0.220476211,-0.211086273,0.07497728,-0.183817321,0.033034223,1,1.504654456,0.552,0.993,0.921322222
8046,0,12,689204224,3987,2343,1644,8,0.99,6.99,2.365,1,1,1,0,240,0.415,0,1454,0.583161526,0.103623096,-0.094793746,-0.003704873,0.028305297,0.094042055,0.065232281,0.024018216,1,1.504654456,-0.9187,0.9927,0.8188125
91651,0,9,203108352,2519,1648,871,10,0.99,19.99,6.59,4,0,7,0.487,320,0.133,0,2266,-0.239210332,0.124624844,-0.071195073,-0.060298488,0.073897923,-0.010497791,0.082870218,-0.053201274,3,1.444509137,0.8702,0.9878,0.938271429
66,0,4,28335104,2633,2633,0,1,0,0,0,7,0.206,1,0,211,0.152,0.004166667,774,-0.177981612,-0.21361247,0.028175292,-0.018940106,0.080232786,0.046392361,0.04056634,0.010536256,2,1.349806589,0.7783,0.9952,0.97475
166,0,4,53308416,1922,1434,488,3,1.99,2.49,2.323333333,1,0,3,0,259,0.103,0,838,-0.237491315,0.119603719,0.29564059,0.126615296,-0.20151652,-0.042725251,0.125235307,-0.061849834,1,1.504654456,-0.5897,0.9826,0.82883
7,9.99,4,128368640,3269,2770,499,1,7.99,7.99,7.99,9,0.231,1,0,511,0.123,0,2292,-0.059246793,0.036112643,-0.046502992,0.14230279,0.16496706,-0.092587241,0.164451101,-0.212209405,1,1.504654456,-0.7717,0.7003,-0.48445
5,0.99,4,19345408,2613,2242,371,1,0,0,0,2,0.565,1,0,120,0.265,0,369,0.44177876,-0.051653121,-0.038997257,0.051780035,0.032210057,0.072918744,-0.024828312,0.0257908,1,1.504654456,0.9769,0.9769,0.9769
1122,0,9,110874384,3965,3663,302,4,0.99,9.99,4.49,6,0.706,1,0,253,0.183,0,2099,-0.235072596,0.136544316,-0.069517713,-0.048607573,0.093518894,-0.029483959,0.035943465,-0.014678051,11,1.583622661,-0.6921,0.9895,0.737533333
11,0,4,87701504,2101,2101,0,3,2.99,4.99,3.656666667,2,0,1,0,330,0.175,0,1863,-0.298736934,-0.085983625,0.077393836,-0.08922912,-0.059069533,0.016607286,0.045338906,-0.063619819,4,1.572005444,-0.4215,-0.4215,-0.4215
1017,0,4,7913472,4402,3276,1126,1,0,0,0,1,0,1,0,50,0.296,0,2422,0.361894073,-0.030107919,-0.082499508,-0.149716651,-0.074756488,-0.248385337,-0.074844987,-0.061095647,1,1.504654456,0,0.9946,0.5215
16,0,4,4484096,3313,2609,704,1,1.99,1.99,1.99,3,0,1,0,213,0.151,0,367,0.635702077,0.059919971,0.100878787,-0.095012699,-0.018912589,-0.265628961,-0.152583609,-0.06732371,2,1.494331838,0.383,0.383,0.383
17,6.99,4,24059904,3693,1957,1736,1,0,0,0,2,0,3,0,376,0.124,0.004098361,2013,0.243806675,0.296903595,0.312940777,-0.198209771,-0.007259765,-0.108386538,-0.07208035,0.039069841,1,1.504654456,0,0.941,0.700688889
24,0,4,61241344,2992,1572,1420,1,0,0,0,5,0,1,0,238,0.07,0.007272727,521,-0.135358088,-0.121255037,0.40467387,0.014707331,0.05106465,-0.054815769,0.123984608,0.143459697,1,1.504654456,0,0.9732,0.588528571
19,0,9,134901760,2157,1907,250,10,0.99,29.99,10.99,5,0.629,5,0.374,462,0.354,0.003610108,5358,-0.258418291,-0.13216523,-0.211727537,0.036621981,0.064059445,-0.041642888,-0.035872557,0.056704052,1,1.504654456,-0.5574,0.9022,0.383128571
2243,0,4,94828544,4422,1868,2554,4,0.99,19.99,8.99,3,0,4,0,174,0.13,0,4612,-0.289971546,-0.142266839,-0.05087255,-0.023431294,-0.075687568,-0.015135612,0.055029706,-0.073156774,4,1.572005444,0,0.926,0.53287
39,0,4,18537472,4810,1644,3166,1,0,0,0,2,0,1,0,390,0.301,0,219,-0.178564834,0.375530698,0.190670876,0.231992591,0.140504734,0.034793174,-0.085146665,-0.195827729,1,1.504654456,0.34,0.9823,0.66115
5,0,4,26727424,2397,2397,0,1,1.99,1.99,1.99,2,0,1,0,120,0.307,0.007575758,77,-0.175668447,-0.128878507,0.489891972,0.064848783,-0.076545703,-0.068704591,0.259614521,-0.063189029,2,1.638857086,0.8126,0.9779,0.871
189,0,4,36373504,3881,1440,2441,1,1.99,1.99,1.99,2,0,5,0.402,80,0.195,0,1529,0.448647037,0.159776859,-0.087695749,-0.026592971,-0.082326306,0.082102306,0.01193981,0.016882763,1,1.504654456,-0.6956,0.9922,0.746222222
1295,8.99,4,453922816,2432,1481,951,1,0,0,0,4,0,4,0,304,0.171,0.005934718,2756,-0.271324097,-0.019030638,-0.156798977,0.015989241,-0.126566061,-0.043777059,-0.014108952,-0.020221469,3,1.344698184,-0.9029,0.9814,0.9503125
5164,0,12,208402432,4643,1441,3202,10,0.99,19.99,7.59,6,0.822,4,0.464,493,0.192,0.001838235,7321,-0.325551976,-0.05658593,-0.156543897,0.005494336,0.180347021,-0.030960407,-0.030814553,-0.134105652,2,1.349806589,-0.8477,0.9664,0.371309091
11814,0,12,150731776,4223,2364,1859,6,4.99,99.99,31.65666667,2,0,1,0,235,0.234,0,6806,-0.316238409,-0.081053926,-0.175103141,-0.064841798,0.066419551,-0.011723394,-0.030074474,0.091462795,2,1.494331838,0.5454,0.9944,0.98282
452,0,12,311553024,1719,1637,82,10,0.99,99.99,20.89,2,0,4,0.491,168,0.205,0,2735,-0.342334922,-0.047142052,-0.091385085,-0.109796616,-0.080339116,0.027196481,-0.018545965,-0.022233155,1,1.504654456,-0.7096,0.9042,0.61935
157,0,4,14256128,2131,1439,692,10,0.99,1.99,1.69,2,0,3,0,338,0.259,0.002777778,412,0.234185213,-0.143441995,0.133597254,0.029248794,-0.18211165,-0.143256565,-0.009723349,-0.053521973,9,1.677876454,0.4019,0.9655,0.874177778
15,1.99,4,61885440,4266,1712,2554,1,0,0,0,2,0,1,0,231,0.093,0,11262,-0.240122156,0.031295727,-0.230832978,0.148505465,0.302328007,-0.083387139,-0.072978745,0.00249193,2,1.638857086,0.3182,0.9935,0.6892
25,0,12,100255744,2411,2357,54,6,1.99,59.99,16.32333333,3,0,1,0,220,0.142,0,5313,-0.170813838,-0.09594611,-0.190617379,0.002045239,-0.089112587,-0.017516175,0.011665023,0.00869899,2,1.638857086,-0.4953,0.9643,0.449
8426,4.99,9,594053120,3104,1401,1703,15,1.99,19.99,6.19,4,0,1,0,559,0.28,0.004552352,2171,-0.241136624,-0.237236695,-0.089931986,-0.00334675,0.035231316,-0.06197963,0.026778695,0.03398394,5,1.654995786,0.5559,0.9879,0.928833333
20566,0,12,224147456,3722,1413,2309,10,0.99,99.99,23.29,3,0,5,0.464,373,0.239,0,10111,-0.324579392,-0.153201815,-0.14483907,-0.068871903,-0.055020132,0.016924777,-0.040399936,0.055433979,1,1.504654456,-0.8511,0.989,0.5393
1076,0,4,78614528,2934,1454,1480,10,0.99,2.99,1.39,3,0.722,1,0,280,0.216,0.002994012,8812,0.431312417,-0.029588812,-0.042983985,-0.087091528,-0.101751178,-0.290045433,-0.102859804,-0.085968517,1,1.504654456,-0.368,0.9911,0.87235
9,0,4,28748800,2711,2685,26,2,0.99,1.99,1.49,4,0.459,1,0,17,0.268,0,399,-0.242125399,-0.23811538,0.09361803,-0.149300324,0.13324139,0.047036424,-0.081871992,0.064217348,1,1.504654456,-0.3818,0.743,0.1806
6,0,12,48185344,4265,2809,1456,1,0,0,0,7,0.402,1,0,304,0.247,0.002583979,1819,-0.301888789,-0.228880708,-0.068123253,-0.157156874,-0.034477706,0.051275743,-0.014082051,0.051505427,2,1.060756092,-0.9274,-0.9274,-0.9274
235,0,4,97233920,3994,2175,1819,10,0.99,49.99,11.19,1,0,1,0,428,0.219,0,2475,-0.348869589,-0.007641262,-0.027345713,-0.152561558,-0.019528224,0.05722593,-0.005818559,-0.001845305,1,1.504654456,-0.0253,0.9865,0.463828571
73,0,4,171356160,4040,3007,1033,4,0.99,12.99,6.24,6,0.615,1,0,228,0.24,0,1402,-0.278077242,-0.101270336,-0.080082771,-0.231286705,0.004409773,0.021697818,-0.018869241,0.119824826,1,1.504654456,-0.8807,0.8402,-0.019666667
323,0,9,44706816,3775,2035,1740,8,0.99,9.99,5.365,2,0.767,4,0,168,0.419,0,2762,0.014332846,-0.056867933,-0.222484743,-0.016395237,-0.074696644,0.070487887,0.055603365,-0.005464864,12,1.428341474,-0.1027,0.9739,0.560077778
7319,0,12,297984000,3764,2076,1688,5,0.99,29.99,12.19,3,0.623,3,0.429,104,0.261,0.005586592,1383,0.094759053,0.169118559,-0.042874628,0.018747215,-0.042211714,0.015182503,0.127568234,-0.019248224,1,1.504654456,-0.5267,0.936,0.44246
11,2.99,12,37520384,3424,2274,1150,1,0,0,0,5,0.765,1,0,169,0.255,0,1227,-0.069499795,-0.342043243,0.210670488,0.136614089,-0.057049678,0.113528691,-0.162306741,-0.055755522,5,1.462503006,0.0754,0.6369,0.35615
80880,0,12,611437568,2169,1399,770,12,0.99,9.99,4.49,5,0,5,0,294,0.205,0,2164,-0.289599857,0.112594201,0.049979902,0.123550611,0.073295817,-0.041876164,-0.073602404,-0.00628199,1,1.504654456,0.7778,0.9965,0.97949
208,0,9,214902784,1538,1418,120,10,0.99,9.99,4.09,4,0.464,4,0.333,237,0.259,0,886,-0.270180899,0.163968906,0.009453294,-0.028315627,-0.010524173,0.026329192,0.044910719,-0.088072444,1,1.504654456,-0.7517,0.9885,0.815078571
14,0,9,350908416,2866,2866,0,1,0,0,0,3,0.412,1,0,219,0.192,0,2195,-0.30401348,-0.122883716,-0.146271329,-0.073031668,-0.114630715,0.02888181,-0.044484384,0.039562723,2,1.494331838,-0.4588,0.9867,0.370957143
27804,0,4,44316672,3772,2540,1232,10,0.99,9.99,3.09,3,0.524,1,0,152,0.208,0,1999,-0.314852485,0.200946282,0.238484712,-0.029608563,-0.074503881,0.149957744,-0.116456897,-0.158363165,1,1.504654456,-0.6597,0.9709,0.3599
2234,0,9,269811712,2435,1821,614,6,4.99,99.99,31.65666667,5,0.454,1,0,100,0.202,0,3670,0.434405424,0.367113138,0.025259364,-0.008876702,0.066441581,0.106148869,-0.101990339,0.037155709,1,1.504654456,0.2944,0.985,0.931161538
120,0,4,29156352,2387,1931,456,1,1.99,1.99,1.99,3,0.592,5,0.671,241,0.163,0,625,-0.26599993,-0.257894896,0.08546637,-0.167662648,0.091528857,-0.015080549,0.043255834,0.089494934,1,1.504654456,-0.2796,0.9876,0.832285714
46,0,9,87256064,2355,1517,838,4,0.99,2.99,1.99,3,0,4,0.722,293,0.211,0.002906977,2219,-0.337403579,0.024463957,0.058955148,-0.062186837,-0.166414423,0.028614854,-0.013105366,-0.024091743,3,1.644131042,0,0.9393,0.5855
114,0,4,29661184,2215,2186,29,1,3.99,3.99,3.99,1,0,1,0,97,0.095,0,400,-0.144962897,-0.256421493,0.32001628,-0.021494382,0.003698953,0.00550898,0.071773177,0.075358394,1,1.504654456,0.3705,0.9814,0.93865
15,5.99,12,78565376,2851,2841,10,1,0,0,0,3,0,1,0,330,0.106,0.002531646,2577,-0.248636462,0.184140951,-0.102378713,0.040272927,0.021811097,0.030277452,-0.106789789,0.12841061,2,1.638857086,0.6808,0.9395,0.846214286
34,0,12,202171392,2014,1389,625,10,0.99,3.99,1.79,3,0.429,1,0,243,0.176,0,3843,0.386216505,0.163166855,-0.188506691,0.060826161,0.048598662,0.011943955,0.073477804,0.061958449,2,1.494331838,-0.3818,0.9698,0.88185
5,0,4,7016448,3176,2969,207,1,0,0,0,3,0,1,0,131,0.176,0,196,0.002968159,-0.361524812,0.244372003,0.054170688,0.109304533,0.108614407,-0.192605289,0.012946417,1,1.504654456,0.7906,0.7906,0.7906
6,0,9,283643904,2901,2901,0,1,2.99,2.99,2.99,5,0.573,1,0,252,0.142,0,2486,-0.199601216,0.148028366,-0.092692297,-0.061510582,-0.108046452,-0.018769848,-0.076564722,-0.026931498,1,1.504654456,-0.4767,0.9349,0.24808
9,2.99,4,5844992,2908,2908,0,1,0,0,0,4,0,1,0,606,0.264,0,1145,0.062144948,-0.270817178,0.171903436,0.076473095,-0.059020192,0.003747968,-0.076476071,-0.06192237,1,1.504654456,0.9702,0.9949,0.986566667
22,0.99,4,33515520,4616,2263,2353,1,0,0,0,2,0.667,1,0,105,0.149,0,3079,-0.2228434,-0.192692914,-0.072163475,-0.153712608,0.195630098,0.018472158,-0.122393812,0.017333233,2,1.349806589,-0.552,0.8519,0.724514286
19833,0,12,154613760,2013,1557,456,16,0.99,99.99,16.49,2,0.722,4,0.464,288,0.297,0.002994012,1834,-0.302000627,0.27645225,-0.006182344,-0.116424756,0.12193985,0.061446783,-0.048957468,-0.016184196,1,1.504654456,-0.7698,0.9808,0.473581818
4516,4.99,9,594029568,4629,2029,2600,10,1.99,7.99,2.59,2,0,1,0,336,0.193,0,4099,-0.07571338,-0.02516394,-0.238311971,-0.040173665,0.105100735,0.026817011,0.061991762,0.016126748,1,1.504654456,-0.768,0.9953,0.905042857
265,0,12,158310400,2889,1510,1379,6,4.99,99.99,32.49,3,0.615,2,0,238,0.419,0.003610108,7410,-0.11590793,0.096772857,-0.138050554,-0.141384501,-0.011008553,0.015511026,0.007506805,0.040820341,2,1.349806589,-0.8957,0.9725,0.238583333
52,0,4,220924928,2111,2111,0,1,2.99,2.99,2.99,9,0,1,0,140,0.266,0.005555556,3012,-0.249262764,-0.091591528,0.120202935,-0.020950904,-0.129481249,-0.055428568,0.040183668,-0.032996779,5,1.654995786,0.5106,0.9715,0.7583
614,0,4,97945600,2450,2315,135,6,1.99,99.99,31.15666667,2,0,1,0,124,0.157,0,1757,-0.295469094,0.035014087,-0.005313915,-0.04306595,-0.032528824,0.040912854,-0.084736741,0.060691834,1,1.504654456,-0.8513,0.9904,0.346333333
461,0,9,30818304,3966,1628,2338,3,0.99,0.99,0.99,1,0,3,0,147,0.151,0,222,-0.178910363,-0.122419983,0.207948551,0.12351858,-0.074340607,0.013798383,-0.036183818,0.060160647,1,1.504654456,-0.5859,0.9736,0.871785714
29070,0,12,221646848,2748,1431,1317,10,4.99,99.99,34.99,2,0.6,1,0,187,0.253,0,3973,-0.32552168,0.013347818,-0.108706441,-0.113242125,0.158977733,-0.019688674,-0.024639507,0.006758127,1,1.504654456,-0.8761,0.9951,0.383588889
68,0,4,35475456,3526,3080,446,4,0.99,9.99,3.49,13,0.386,1,0,151,0.223,0,648,0.210649891,0.236217616,-0.005943092,-0.111779176,0.022219842,0.017085733,0.124961714,0.096060786,1,1.504654456,0.7579,0.8122,0.78505
314,0,12,214411264,2033,1866,167,1,1.99,1.99,1.99,4,0.464,3,0.444,257,0.326,0.006896552,2007,0.049656167,0.04609699,-0.193383198,0.15310066,-0.110704499,-0.084617016,-0.00266662,0.044711094,3,1.344698184,-0.9628,0.9789,0.035055556
28,0,4,177241088,4120,1395,2725,1,5.99,5.99,5.99,4,0,1,0,237,0.248,0.003558719,3282,-0.346305544,-0.096119711,-0.065456915,-0.196702029,-0.09340708,0.071053344,-0.024247765,0.061211428,15,1.334982672,-0.8405,0.9705,0.6269625
45,3.99,9,462136320,2429,1509,920,1,0,0,0,5,0,1,0,169,0.215,0.015384615,1045,0.682975239,-0.030970025,0.11743205,-0.109559697,-0.038557156,-0.267559821,-0.194516925,-0.061120676,1,1.504654456,-0.4215,0.9925,0.8455625
98933,0,4,125208576,1985,1403,582,10,0.99,24.99,6.99,3,0.535,4,0,242,0.246,0,4250,-0.314767009,-0.104394851,-0.113309974,-0.121174953,-0.057001053,0.017916837,0.011289784,-0.050343469,1,1.504654456,0.8539,0.9947,0.955022222
423,0,9,211773440,4080,2432,1648,5,0.99,24.99,8.59,2,0.6,1,0,356,0.266,0,730,-0.30048419,-0.001634752,-0.084068167,-0.104300094,-0.081405493,0.028575141,-0.000479223,2.14E-05,2,1.494331838,0,0.9766,0.464857143
7,0,12,59543552,2943,2943,0,5,0.99,9.99,4.19,3,0,1,0,172,0.257,0,3824,-0.221059148,-0.063888283,-0.204178864,-0.078177663,-0.029451306,0.047289291,0.015096804,0.049799773,3,1.444509137,-0.2732,-0.2732,-0.2732
27,0,12,58898432,3880,2061,1819,7,1.99,99.99,40.41857143,2,0.796,1,0,39,0.41,0,4971,-0.099987048,0.03497415,-0.161197194,0.291514817,-0.077053504,-0.04260797,-0.09606095,0.200992647,2,1.349806589,-0.4754,0.8481,0.40915
224,7.99,12,1354954752,3888,1747,2141,1,0,0,0,3,0,1,0,283,0.176,0.009584665,7300,0.464735279,0.105906148,-0.174407937,0.121289738,-0.085798376,0.034894482,-0.002904245,0.064707672,1,1.504654456,-0.9094,0.8316,0.0696
86,3.99,12,173208576,2937,2588,349,1,0,0,0,1,0,1,0,229,0.242,0,3293,-0.178446521,0.245011274,0.037573118,0.163096413,0.127666334,-0.012171256,0.040735097,-0.235080999,2,1.494331838,0,0.9665,0.654216667
50,0,9,266218496,3209,1545,1664,10,0.99,19.99,5.19,3,0.592,2,0,94,0.33,0,4467,-0.259859611,0.132266149,-0.118627253,0.200434902,-0.066816665,-0.050647667,-0.034252421,-0.058075904,3,1.644131042,0.3612,0.9875,0.667754545
46,0,12,251660288,2218,2182,36,1,0,0,0,3,0.565,1,0,60,0.28,0,925,0.734723133,-0.061410881,0.068901998,-0.105831833,-0.012803061,-0.161557233,-0.185285646,-0.053395932,1,1.504654456,-0.6597,0.9423,0.32397
11,0,9,73507840,2126,2126,0,4,0.99,9.99,5.49,7,0,7,0,222,0.231,0,596,0.27996313,-0.158497918,-0.012279437,0.02161965,-0.036582937,0.217025858,0.135322006,-0.058958241,6,1.549974801,0,0.8268,0.474725
32,0,9,317184000,2011,2001,10,1,0,0,0,4,0.464,5,0.494,190,0.28,0.004149378,1822,-0.289060288,-0.152375604,-0.082649273,-0.016267497,-0.025044337,-0.037889223,-0.011702767,-0.053991097,1,1.504654456,-0.8126,0.9728,0.581022222
31,0,4,75261952,4122,1507,2615,1,0,0,0,2,0.706,5,0.711,241,0.21,0.003322259,879,0.142244039,0.23628496,-0.156393014,-0.029257252,0.190476809,0.154581183,0.043817017,-0.013853556,4,1.572005444,0.5859,0.8885,0.73962
60,0,9,247933952,1484,1423,61,10,1.99,49.99,13.19,5,0,5,0.647,174,0.312,0,1809,-0.338277467,0.104167326,0.093310439,-0.127075278,-0.005511792,-0.00802045,0.063277235,0.000851981,1,1.504654456,-0.0268,0.9688,0.838630769
100,0,12,46287872,2558,2229,329,1,0,0,0,6,0,1,0,144,0.179,0.006134969,729,0.033662973,-0.254500266,0.185825184,-0.006106032,0.048344544,-0.023626491,-0.027126413,-0.013142664,3,1.544320089,0.7132,0.9864,0.875788889
847,0.99,4,995328,5085,2148,2937,1,0,0,0,1,0,1,0,101,0.132,0,444,0.483937636,0.04525892,-0.021970746,-0.052302501,0.002442551,0.381316764,0.035252927,-0.082133576,3,1.344698184,0.6369,0.9924,0.973425
15,0,4,155000832,3006,2218,788,6,0.99,19.99,6.823333333,5,0.273,1,0,229,0.313,0.003921569,2637,-0.27044167,0.262922164,0.073599428,-0.021578755,-0.052598687,0.015570618,0.008162249,0.049413414,5,1.334174485,-0.2425,0.8176,0.39328
12,0,12,108682240,2765,1989,776,1,0,0,0,4,0,1,0,258,0.123,0,1135,-0.283738225,0.007486694,0.130612683,0.08348831,0.171452051,-0.042974777,0.032194383,-0.254865252,1,1.504654456,0,0.9618,0.539511111
26,0,4,112240640,4605,1391,3214,4,3.99,11.99,6.49,2,0,1,0,306,0.076,0,2781,-0.20587735,-0.106253319,-0.183195981,-0.078623442,0.025412852,-0.042452034,0.009801368,0.012455689,1,1.504654456,0.8347,0.9301,0.869666667
8,0,9,244931584,2390,1410,980,1,0,0,0,4,0,1,0,237,0.218,0,202,-0.163626591,0.126393943,0.34954986,-0.004945265,0.080352414,0.247502111,-0.265174648,-0.034836682,1,1.504654456,0.0772,0.8271,0.5574
15,0,4,9887744,3155,3155,0,1,0,0,0,8,0.692,1,0,70,0.392,0,188,0.60335388,-0.134952597,0.078756016,-0.119536115,-0.043428835,-0.228102968,-0.17563817,-0.089412168,3,1.244887231,0.6249,0.8845,0.7908
557,0,12,164403200,2357,1745,612,10,0.99,31.99,7.19,3,0.429,1,0,206,0.332,0.004291845,1182,-0.316733991,0.068283462,0.053417064,0.041218965,-0.222961634,0.036134087,0.019733198,-0.148777625,10,1.532791407,-0.3182,0.8225,0.606414286
126,2.99,12,16057344,4070,2457,1613,1,0,0,0,6,0,1,0,251,0.098,0,57,0.604496994,-0.191297056,-0.047756134,-0.003269448,0.035619679,0.364941937,0.02734842,-0.069129655,5,1.590831526,0.9481,0.9829,0.96495
362,9.99,12,174465024,4065,2383,1682,1,0,0,0,6,0.254,1,0,480,0.25,0.00177305,1625,-0.0627426,0.049035142,-0.088566572,0.201267257,-0.106163483,0.001510284,0.015647327,0.011242994,4,1.649511824,-0.6973,0.9783,0.954233333
19985,0,4,93074432,2127,1431,696,10,0.99,29.99,7.89,6,0.455,5,0,235,0.467,0.003846154,3369,-0.318846151,-0.112258324,-0.081859639,-0.124982531,-0.047858216,0.003867132,0.026720942,0.083801094,1,1.504654456,-0.825,0.998,0.895144444
2007,0,4,47660032,2969,1401,1568,3,0.99,4.99,2.656666667,3,0,5,0,150,0.156,0,289,0.019553806,0.052930361,0.192495316,0.215499627,-0.127981417,0.081662316,-0.029299815,-0.017337995,7,1.617258139,-0.3807,0.9892,0.9347
80,0,4,223605760,2120,2040,80,2,0.99,4.99,2.99,1,0,1,0,109,0.24,0.014705882,447,-0.301122562,-0.091569502,0.065654924,-0.187957545,-0.078494888,0.075533497,0.023374837,0.054512958,1,1.504654456,0.3736,0.9657,0.8834
203,1.99,4,8246272,4813,1466,3347,1,0,0,0,1,0,1,0,549,0.219,0,1480,0.620494922,-0.010729116,0.119043846,-0.112214564,-0.041585012,-0.295181107,-0.124430687,-0.021174044,1,1.504654456,-0.9133,0.9697,0.479938462
234,0,4,210833408,2256,2172,84,10,0.99,49.99,10.39,8,0.2,1,0,246,0.346,0.003558719,1523,-0.260575512,0.157951346,0.049937331,-0.029988455,0.029396594,-0.015394539,0.099433249,0.040383997,3,1.444509137,-0.4344,0.9925,0.914185714
6630,0,4,8592384,4932,2084,2848,1,0,0,0,3,0.556,4,0,122,0.221,0.014492754,1752,0.549178445,0.183228296,-0.11381342,-0.045994141,0.012389483,0.074206284,-0.004239736,0.075405973,6,1.384068687,0.4588,0.91,0.649228571
